business_id,date,stars,service,time,attitude,staff,friendly,welcoming,manager,supervisor,helpful,employee,polite,fast,customer,train,rude,wrong,serving,line,girl,guy,experience,cashier,lady,worker,minute,wait,online,ready,slow,am,pm,pickup,hour,management,gloves,hand,app,deliver,missing,card,phone,quick,busy
mzEkOxvDr4dTiI_j2Qfncg,2016-09-17 19:45:41,3.0,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2015-08-06 17:44:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-04-16 03:08:53,5.0,0.5719,,,,,,,,,,,,,,,,,,,,,,,,-0.4404,,,,,0.2023,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2014-06-06 19:16:12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2014-09-05 17:33:28,1.0,-0.4588,0.2732,0.10705,,,,,,,-0.4215,,,-0.4588,,,,,,,,,,,,,,,,,0.2590666666666666,,,,-0.34,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2019-01-24 19:32:41,1.0,,-0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-06-05 21:30:04,1.0,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-08-27 17:15:57,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,
i22sFqfNO1p1bBEjXmRHOA,2017-06-16 16:52:20,1.0,-0.4767,,,,0.4939,,,,,,,,-0.4767,,,,,-0.5423,,,,,,,,,,,,-0.4019,,,,,-0.25,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2016-09-27 00:47:22,2.0,,0.7003,,,,,,,,,,,,,,,,,,-0.3875,,,,,,,,,,-0.3875,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2018-11-29 20:52:25,2.0,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,-0.5256,,,,,,
pVy6OuD2d72bn2V6yED0ig,2017-05-23 01:08:32,1.0,,,,,,,,,,0.2263,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2016-02-20 18:07:06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2017-04-18 22:13:36,1.0,,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2017-05-18 23:44:42,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVy6OuD2d72bn2V6yED0ig,2016-07-23 10:25:58,1.0,-0.7845,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2018-08-13 12:35:08,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2016-02-18 19:27:18,3.0,,,,-0.3875,-0.3875,,,,,,,,,,,,,,,,,-0.3875,,,,,,,,,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2019-05-10 17:25:37,1.0,,,,,,,,,,,,,,,,,,,,,-0.5423,,,,,,,,,,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2019-02-11 18:16:48,4.0,,0.3612,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2018-11-29 01:04:47,1.0,-0.3089,,,,,,,,,,,,-0.3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PiGL5Ofc9Y5ApgcN4DRvqg,2017-02-14 20:52:58,5.0,-0.0274,,,,,,,,,,,-0.0274,,,,,,-0.0274,,,,,,,,,,,,-0.3412,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2013-02-09 19:36:34,1.0,-0.6486,0.25445,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52525,,,,,,,0.5106,,,,,,
1qtrm_3tBPenXFwBGDZecA,2019-02-14 22:39:05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4391,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2018-10-13 22:23:20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2016-12-14 01:30:33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,
hIuJ4rtAhavMosZetcRL4g,2015-08-06 19:57:53,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3565,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2017-08-04 19:01:45,3.0,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06745000000000001,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2013-06-16 04:18:18,3.0,,-0.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6122,0.3089,,,,,,0.5719,,,,,,
FgmetWZGunOfA_1bbbQivg,2017-07-07 22:21:48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5423,,,,,,
6ro6GdSUnNmM929dTHgVKg,2011-05-26 12:38:01,4.0,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4201,,
hIuJ4rtAhavMosZetcRL4g,2017-11-11 16:53:05,1.0,,,,,,,,,,,,,,,-0.4939,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-07-24 13:35:57,1.0,0.04185,,,,,,0.5423,,,,,,0.5378,,,,0.2406,0.38205,-0.39994999999999997,,,,,,,,,,,0.17536666666666667,,,,,,,-0.11624999999999999,,,,,,
pVy6OuD2d72bn2V6yED0ig,2019-09-04 18:58:39,1.0,,,,,,,,,,,,,,,,-0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2008-02-20 03:47:22,5.0,0.765,,,,,,,,,,,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fo41OgYGS67E0gfVDLExUg,2015-09-22 23:51:17,2.0,,,,,,,,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2017-05-11 20:19:16,2.0,-0.03383333333333335,,,,,,,,,0.4019,,0.4019,-0.39615,,,,,0.4019,,,,,,,,,,,-0.5423,-0.25,,,,,,,,,,,,,
pVy6OuD2d72bn2V6yED0ig,2019-05-26 01:26:51,3.0,,,,,0.9186,,,,,0.9186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W_c1Li2uB6T7clbfC7qzXg,2018-12-17 01:07:19,4.0,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2019-01-14 22:04:30,1.0,-0.6249,,,,,,,,,,,,0.7845,,,,,,,,,,,,,,,,,0.7845,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2015-03-30 19:18:05,4.0,0.8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2018-03-14 22:32:29,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2016-02-14 05:57:02,5.0,0.6249,,,0.8183,0.8503000000000001,,,,,,,,,,,,,,,,0.6249,,,,,,,,,0.6249,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-11-11 22:45:10,1.0,,,,,,,,,,,,,,,,,,-0.4019,0.5106,,,,,,-0.4019,-0.4019,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-02-09 23:54:49,2.0,-0.5423,,-0.51705,,,,-0.27695000000000003,,,,,,-0.30975,,,-0.1531,,,,,,,0.3612,,,,,,,0.1531,,,,,,,0.7269,,,,-0.3612,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-02-09 12:46:20,4.0,,,,,,,,,,,,,,,,,,,,,-0.1531,,,,,,,,,,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2019-05-12 02:57:27,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cUEjduTAZfsrXqMDVCl23Q,2018-12-31 01:30:10,3.0,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,0.008599999999999997,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2012-08-13 00:44:39,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2019-07-28 18:59:40,5.0,0.6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6115,,,,,,
rOs79YiornVx-KMyCMwm1g,2019-07-04 17:11:15,5.0,0.3612,,,0.78335,,,,,,,,,,,,,,,,,,,,,,,,,,0.8316,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2014-08-28 19:52:20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2017-12-24 23:01:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2015-01-01 23:13:23,4.0,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,0.3182,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2017-05-12 02:55:34,5.0,,,,0.5994,0.7964,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,
W_c1Li2uB6T7clbfC7qzXg,2018-10-12 20:16:40,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2015-11-01 23:55:23,1.0,,,,,,,,,,0.1531,,,,,,,,,,,,,,,,,,,,0.6705,,,,0.3976,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2018-04-11 21:17:01,1.0,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2019-05-07 19:21:19,1.0,,,,,,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2017-01-01 18:59:03,3.0,,,,,,,,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2018-10-31 20:36:29,1.0,,0.0814,,-0.5448,,,,,,,,,,0.4404,,,,,,,0.0382,,,,,,,,,,,,,-0.5448,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2019-08-10 01:33:51,4.0,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,0.4019,,,,,,
hIuJ4rtAhavMosZetcRL4g,2013-04-18 19:20:31,2.0,,-0.01865,,0.055000000000000014,,,,,,,,,-0.2732,,-0.4588,,,0.07415,,,,,,0.4939,,0.07415,,,,-0.4588,,,,,,,,,,,,,-0.4588
PiGL5Ofc9Y5ApgcN4DRvqg,2013-02-26 02:01:51,1.0,,,,,,,,,,,,,,,,,,,,0.4404,-0.6249,,,,,,,,,0.32135,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2019-07-11 18:22:34,2.0,,,,,,,,,-0.3252,-0.3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2019-07-26 23:48:42,1.0,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2016-11-07 23:19:17,1.0,-0.8271,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2732
HrFWWWJCH-1qiyJ-gZwYgA,2018-05-21 22:02:12,2.0,,,,,-0.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cUEjduTAZfsrXqMDVCl23Q,2019-04-11 01:19:31,4.0,,0.8338,,,,,,,,,,,,,,,,0.8338,,,0.431,,,,,,,,,,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2018-12-18 02:07:48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2018-12-11 01:34:37,1.0,,,-0.3182,,,,,,,,,,,,,,,,,0.2263,,,,,,,,,,-0.4215,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2019-06-29 18:58:36,1.0,-0.5423,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2016-10-27 19:11:33,4.0,,,,0.6249,0.8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2019-06-25 22:53:03,1.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2018-10-13 01:51:04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4819,,,,,,,,,,0.5319,,,
FgmetWZGunOfA_1bbbQivg,2017-10-01 18:09:40,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2010-07-28 16:40:46,3.0,,,,,,,,,,,,0.4019,,,,,,0.4019,,,,,,,,,,,,,,,,,,,0.4019,,,,,,0.4019
fo41OgYGS67E0gfVDLExUg,2019-04-08 19:31:08,4.0,,,,,,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2019-03-15 23:15:33,1.0,-0.5423,-0.296,,,,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,-0.296,,,,
FgmetWZGunOfA_1bbbQivg,2019-04-07 16:21:29,2.0,,,,,,,,,,,,,,,,,,-0.2755,,,,,,,,,-0.2755,-0.2755,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-10-28 00:53:59,2.0,,0.21,,,,,,,,,,,,,,-0.4767,,-0.5267,,-0.4588,,,-0.4767,,,,,,0.21,,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2011-09-21 06:49:34,4.0,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,0.6369,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2012-12-08 23:02:03,1.0,,-0.4767,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2019-02-03 20:46:10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cUEjduTAZfsrXqMDVCl23Q,2019-12-02 18:30:21,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4939,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2018-12-09 21:16:11,5.0,0.6249,,,,,,,,,,,,0.6249,,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2018-05-16 18:43:22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2018-07-05 23:23:05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2018-10-16 01:47:53,1.0,,,,,,,,,,,,,,,,,,,,,,,,-0.5106,,,,,,0.22869999999999996,,,,,,,,,,,,,
W_c1Li2uB6T7clbfC7qzXg,2018-10-30 04:13:43,1.0,,,,,,,,,,,,,0.2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2017-07-19 17:28:15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6597,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-04-28 15:58:35,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0772,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2018-12-13 19:59:59,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4005,,
6ro6GdSUnNmM929dTHgVKg,2017-07-01 16:18:15,5.0,,0.33225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2924,,,,,,
oTAVTISILu2T62AE_v-M1g,2014-10-26 17:15:05,3.0,,,,,,,,,,,,,,,,,,,,,,,-0.1045,,,,,,,0.71945,,,,,,,,,,,,,
pVy6OuD2d72bn2V6yED0ig,2019-05-12 16:04:34,1.0,,,,-0.296,,,,,,,,,,,-0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVy6OuD2d72bn2V6yED0ig,2017-11-02 18:26:19,1.0,,-0.2755,,,,,,,,,,,,,,,,,,,,,,,-0.2755,,,-0.2755,,-0.6124,,-0.2755,,,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2015-03-31 17:19:34,5.0,,,,0.4939,0.4939,,,,,,,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,0.2924,,,,,,
6ro6GdSUnNmM929dTHgVKg,2019-05-19 18:01:26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6124,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2016-02-23 00:45:57,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2019-06-18 16:56:02,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4038,,,,,,,
i22sFqfNO1p1bBEjXmRHOA,2013-09-03 00:46:13,2.0,-0.4767,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,-0.3182,,,,,,,,,,,,,
PiGL5Ofc9Y5ApgcN4DRvqg,2013-04-18 16:57:54,1.0,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,-0.2263,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2016-10-24 13:06:56,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2017-10-22 21:00:15,1.0,-0.6249,,,,,,,,,,,,,,-0.6901,,,,,,,0.2263,,,,,,,,,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2017-11-29 19:20:44,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3182,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2012-08-09 04:44:38,4.0,0.4939,-0.5106,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2018-09-12 19:38:17,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1027,,,,,,0.1027,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-03-29 00:29:56,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54635,,,,0.3612,,0.5478333333333333,-0.1027,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2017-08-25 22:28:51,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3053,,,,,,
FgmetWZGunOfA_1bbbQivg,2018-10-14 20:15:33,1.0,0.4404,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2019-02-18 14:04:23,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2014-03-28 01:52:36,5.0,0.4939,,,,0.4939,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,
fo41OgYGS67E0gfVDLExUg,2019-06-20 22:28:30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVy6OuD2d72bn2V6yED0ig,2019-06-24 18:25:51,3.0,,,,,0.765,,,,,,,,,,,,,,,,,,0.5267,,,,,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2015-01-27 00:50:37,3.0,,,,,,,,,,,,,,,0.1027,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-02-02 01:10:23,1.0,-0.1511,,,,,,,,,,,,-0.1511,,0.6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-03-02 04:57:14,1.0,,,,-0.4588,,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-05-10 20:00:07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4754,,,,,,
W_c1Li2uB6T7clbfC7qzXg,2020-02-05 16:38:30,5.0,0.765,,,,,,,,,,,,0.765,,,,,,,,,-0.4404,,,,,,,,,,,,,,,,,,0.3818,,,
16aaFTBYAYefQFS7DEDnRA,2015-07-23 03:19:20,1.0,-0.23459999999999998,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W_c1Li2uB6T7clbfC7qzXg,2018-01-31 21:44:22,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2263,
PiGL5Ofc9Y5ApgcN4DRvqg,2017-12-14 10:58:12,1.0,,0.3182,,,,,,,,,,,-0.3804,,,,,0.04594999999999999,,,,,,,,,0.3182,,,,,,,-0.8431,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-10-26 22:00:21,1.0,-0.0772,,-0.4767,-0.4767,,,,,,,,,-0.0772,-0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1qtrm_3tBPenXFwBGDZecA,2016-08-11 15:40:45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4588,,,,,,,-0.4588,,,,,,
1qtrm_3tBPenXFwBGDZecA,2016-05-16 23:34:23,1.0,-0.743,,,,,,,,,,,,-0.7508,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2019-05-15 18:31:26,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2019-07-23 18:35:23,3.0,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2016-12-06 21:30:21,2.0,,,,,,,,,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2018-12-06 18:37:05,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2019-07-14 23:07:48,1.0,-0.4767,-0.4767,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,-0.5994,-0.4767,,,,,
rOs79YiornVx-KMyCMwm1g,2015-02-15 03:27:48,3.0,,,,,,,,,,,,,,,,,0.3612,,,,0.4404,,,,,,,,,0.617,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2010-12-31 23:56:17,5.0,,,,0.8016,,,0.3182,,,,,,,,,,,,,0.4404,,,,,,,,,,0.4404,,,,,,,,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2019-07-23 00:27:08,1.0,,,0.02100000000000002,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,
rOs79YiornVx-KMyCMwm1g,2015-07-02 18:08:03,5.0,,0.4215,,,,,,,0.4215,,,,-0.5106,,,,,0.7783,,0.6249,,,,,,,,,,,,,,,0.7783,0.7783,0.4576,,,,,,
fo41OgYGS67E0gfVDLExUg,2015-06-20 18:35:43,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,0.6486,
FgmetWZGunOfA_1bbbQivg,2017-09-25 02:23:56,3.0,,0.3286,,,,,,,,,,,,,,,0.1027,0.4197666666666667,,,0.4404,,,0.4215,,,0.6249,,,,,,,,,,,,,,,,
16aaFTBYAYefQFS7DEDnRA,2012-03-26 03:14:36,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2017-08-27 18:26:41,1.0,,,,,,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2018-02-20 23:24:26,2.0,,0.41285000000000005,0.2263,,,,,,,0.2263,,,,,,,,0.1621,,,,,,,,0.1621,,0.3612,,0.6369,,,,,0.2263,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2020-02-14 02:21:50,5.0,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,0.5574,,,,,,,,,,,,,
hIuJ4rtAhavMosZetcRL4g,2018-12-05 23:27:01,4.0,0.4404,,,,,,,,,,,0.4404,,,,,,0.3182,,,,,0.5106,,,,,,,0.5106,,,,,,,0.7184,,,,,,
v-3jZdFtMTuSa-tUId7Xfw,2020-08-24 02:00:20,1.0,,-0.09214999999999998,-0.5095,,,,,,,,,,,,-0.5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzEkOxvDr4dTiI_j2Qfncg,2019-08-27 05:12:14,5.0,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ro6GdSUnNmM929dTHgVKg,2020-02-04 22:10:08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FgmetWZGunOfA_1bbbQivg,2020-02-06 17:06:09,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,
HrFWWWJCH-1qiyJ-gZwYgA,2008-12-18 19:42:51,3.0,,,,,,,,,,,,0.2263,,,,,0.3265,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,
hIuJ4rtAhavMosZetcRL4g,2019-11-19 01:12:13,1.0,,,,,,,,,,,,,,,,,,,,,-0.5423,,,,,,,,,,,,,,,,,,,,,,
oTAVTISILu2T62AE_v-M1g,2019-05-29 02:24:44,2.0,0.5267,,,,,,0.4404,,,,,,,,,,,,,,,,,,-0.5719,,,,,0.5267,,,,,,,,,,,,-0.3818,
hIuJ4rtAhavMosZetcRL4g,2015-08-23 01:36:39,1.0,-0.8479,0.6369,,,,,0.2263,,,,,,0.2263,,,,,0.11750000000000002,,,,0.3612,,-0.3089,,-0.039599999999999996,0.6369,,,,,,,,,,,,,,,,
