business_id,date,stars,ambiance,environment,atmosphere,dirty,filthy,counter,seat,music,wifi,window,floor,decor,door,table,clean,trash,gloves,disgusting,mess,parking
rdSV94pef25c-XoYZhTldw,2020-10-20 18:53:42,2.0,,,,,,-0.707,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-06-25 22:37:27,5.0,,,,,,,,,,,,,,,,,,,,
49XLIHgfBTCKy0pa_1TD4g,2020-06-04 17:20:09,5.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2018-09-12 20:01:53,2.0,,,,,,,,,,,,,,,,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2021-01-07 00:16:40,1.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2018-09-10 15:20:29,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2018-03-21 22:42:10,2.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-08-12 18:33:42,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-08-28 00:57:55,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-08-02 18:25:50,1.0,,,,,,,,,,,,,,,,,,,,
g3wO399ntmjTH8ijjYQrbA,2017-05-26 04:59:12,2.0,,,,,,,,,,,,,,,0.4019,,,-0.7269,,
KZQ-c2Mxp45hSVWZF8ua0w,2019-03-30 15:16:32,4.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-07-13 01:47:12,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2017-09-10 00:58:14,1.0,,,,-0.4404,,,,,,,,,,0.34,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-02-22 02:35:01,2.0,,,,,,,,,,,,,,,,,,,,
g3wO399ntmjTH8ijjYQrbA,2013-12-20 20:48:04,2.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2018-12-21 18:12:13,1.0,,,,,,,,,,,,,,,,,,,,
49XLIHgfBTCKy0pa_1TD4g,2020-02-19 01:38:10,3.0,,,,-0.4404,,,,,,,,,,-0.47550000000000003,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2017-05-15 12:05:41,4.0,,,,,,0.4472,,,,,,,,,0.765,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-09-29 20:07:08,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-02-17 22:44:07,1.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2020-10-22 00:46:37,1.0,,,,,,,,,,,,,,,,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2020-06-02 19:30:11,1.0,,,,,,,,,,,,,,,,,,,,
i2GeAZUceFBR6ERfQl8IwQ,2020-03-31 19:54:48,2.0,,,,,,,,,,,,,,,,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2018-11-17 21:19:46,1.0,,,,0.25,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2019-06-17 20:17:41,4.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-12-14 00:46:35,1.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2014-10-30 23:57:37,1.0,,,,,,,,,,,,,,,,,,,,
mZLubU2cIDX57Vm7ntjQJA,2018-08-13 00:55:46,5.0,,,,,,,,,,,,,,,0.4019,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-01-02 01:18:05,1.0,,,,,,,,,,,,,0.4019,,,,,,,
g3wO399ntmjTH8ijjYQrbA,2020-08-20 18:07:12,1.0,,,,,,,,,,,,,,,,,,,,
GYcXkE8mXhGRJrKOqzbkEg,2009-05-09 16:20:49,1.0,,,,,,,,,,,,,,,,,,,,
49XLIHgfBTCKy0pa_1TD4g,2018-06-28 13:36:20,5.0,,,,,,,,,,,,,,,0.7783,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2015-03-17 15:22:33,1.0,,,,,,0.3612,,,,,,,,,,,,,,
GYcXkE8mXhGRJrKOqzbkEg,2019-05-28 20:29:41,1.0,,,,,,,,,,,,,,,,,,,-0.0516,
iLme8rMkqn83C3wGja5JGA,2020-02-02 18:59:54,2.0,,,,,,,,,,,,,,,,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2020-10-06 00:35:24,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-11-24 23:52:25,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2019-02-10 13:47:00,5.0,,,,,,,,,,,,,,,0.4019,,,,,0.4404
P4ZnsH8ZEpxikt0m--xijw,2019-01-19 22:27:41,2.0,,,,,,,,,,,,,,,-0.1027,,,,,
GYcXkE8mXhGRJrKOqzbkEg,2012-09-18 01:44:48,3.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-08-24 20:20:10,1.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2019-12-01 20:29:35,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2019-12-24 01:00:33,1.0,,,,,,,,,,,,,,,,,,,,
49XLIHgfBTCKy0pa_1TD4g,2019-12-01 13:50:54,1.0,,,,-0.4404,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2020-10-09 18:23:25,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-04-23 03:32:11,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2019-12-06 01:01:47,3.0,,,,,,,,,,,,,,0.4404,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2019-07-21 00:17:07,1.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-02-17 01:02:40,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2019-09-28 13:02:34,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-02-06 17:51:53,2.0,,,,,,,,,,,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2019-05-07 21:43:54,2.0,,,,,,,,,,,,,,,,,,,,
GYcXkE8mXhGRJrKOqzbkEg,2019-03-13 02:26:35,1.0,,,,,,,,,,,,,,,,,,,,
4tBN_-XaTQijmRnUg5V0Bw,2020-01-30 17:53:53,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2019-04-30 14:18:29,5.0,,,,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2020-07-11 18:40:34,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-07-22 13:22:13,1.0,,,,,,,,,,,,,,,,,,,,
KZQ-c2Mxp45hSVWZF8ua0w,2020-09-20 04:10:16,2.0,,,,,,,,,,,,,,,,,,,,
4tBN_-XaTQijmRnUg5V0Bw,2020-07-31 17:10:31,5.0,,,,,,,,,,,,,,,0.4019,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2015-07-03 00:36:44,5.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-03-01 23:04:46,1.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2019-06-11 19:21:28,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-11-19 19:32:06,1.0,,,,,,,,,,,,,0.3818,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-06-21 02:46:54,1.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2019-03-27 02:18:22,2.0,,,,,,,,,,,,,,,,,,,,
KZQ-c2Mxp45hSVWZF8ua0w,2019-09-25 03:42:06,2.0,,,,,,,,,,,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2019-11-19 22:04:41,1.0,,,,-0.128,,,,,,,,,,,,,,,,
8L0sixcpqz9JRhIH2eboIw,2019-09-04 23:28:46,1.0,,,,,,-0.18429999999999996,,,,,,,,,,,,-0.5414333333333333,-0.07945,
iLme8rMkqn83C3wGja5JGA,2016-05-29 15:37:03,4.0,,,,,,,,,,,,,,0.4019,0.4019,,,,,0.4939
P4ZnsH8ZEpxikt0m--xijw,2019-09-24 23:11:17,1.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2019-11-08 01:08:40,1.0,,,,,,,,,,,,,,,,,,,,
4tBN_-XaTQijmRnUg5V0Bw,2020-12-15 20:39:05,1.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2019-05-31 23:54:59,2.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2014-04-08 00:12:03,3.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2019-12-06 18:29:00,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-01-11 17:48:54,2.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-11-03 23:43:09,1.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2019-02-26 03:55:40,1.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2019-07-23 00:34:57,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-08-07 23:57:28,1.0,,,,,,,,,,,,,,-0.4588,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-03-04 09:16:08,1.0,,,,,,,,,,,,,,,,,,,,
HA8Y2i15K2VSmp_ROIf1og,2019-08-22 16:47:04,3.0,,,,,,,,,,,,,,,0.4019,,,,,
KZQ-c2Mxp45hSVWZF8ua0w,2019-09-29 19:56:27,2.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2019-11-06 01:21:24,1.0,,,,,,,,,,,,,0.3612,,,,,,,
g3wO399ntmjTH8ijjYQrbA,2013-01-06 19:15:59,5.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2019-11-17 00:46:26,3.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2021-01-11 17:51:51,2.0,,,,,,,,,,,,,,,,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2015-07-27 07:53:28,1.0,,,,,,,,,,,,,,,,,,-0.5267,,
FaPoB5R4J6Rt8Dzr4u-7sg,2019-01-30 00:32:50,1.0,,,,,,,,,,,,,,,,,,,,
VsUJWnDICtd-PNsl5tJb-A,2019-10-12 19:02:34,1.0,,,,,,-0.3612,,,,,,,,,0.4019,,,,-0.3612,
ttdVEvAbNeJ3j7C3rZcf8w,2019-01-12 23:16:27,4.0,,,,,,0.5574,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-06-11 17:26:33,1.0,,,,,,,,,,,,,0.3818,,,,,,-0.34,
P4ZnsH8ZEpxikt0m--xijw,2019-12-27 19:42:13,1.0,,,,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2018-05-30 16:05:35,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-05-26 00:57:58,1.0,,,,,,,,,,,,,,,,,,,,
HA8Y2i15K2VSmp_ROIf1og,2020-03-25 01:36:29,2.0,,,,,,,,,,,,,,,,,,,-0.3612,
P4ZnsH8ZEpxikt0m--xijw,2020-02-16 00:42:45,1.0,,,,-0.2023,,0.2732,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2019-06-05 15:55:09,1.0,,,,,,-0.4588,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2020-07-26 13:54:17,3.0,,,,,,,,,,,,,,,,,,,,
VsUJWnDICtd-PNsl5tJb-A,2019-02-02 01:37:04,1.0,,,,,,,,,,,,,,,0.60465,,,,,
-x1txWSEsBG38hMHOTTAPg,2018-10-29 14:07:53,5.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2020-05-10 23:14:23,1.0,,,,,,,,,,,,,,,0.2023,,,,,
P4ZnsH8ZEpxikt0m--xijw,2018-12-19 03:30:49,1.0,,,,-0.4404,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2019-09-29 17:18:44,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2019-09-25 03:22:05,1.0,,,,0.3612,,,,,,,,,,,,,,-0.2263,,
P4ZnsH8ZEpxikt0m--xijw,2020-07-06 17:03:14,3.0,,,,,,,,,,,,,,,,,,,,
i2GeAZUceFBR6ERfQl8IwQ,2019-01-17 14:26:00,2.0,,,,,,,,,,,,,,,0.4019,,,,,0.6808
hP9H_8lgsSFWSXFiABC6Kw,2020-12-14 01:30:52,1.0,,,,,,,,,,,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2020-08-06 03:34:23,3.0,,,,,,,,,,,,,,,,,,,,
8L0sixcpqz9JRhIH2eboIw,2019-05-22 16:16:00,4.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2018-06-20 20:36:48,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-03-06 23:47:14,1.0,,,,,,,,,,,,,,,,,,-0.5709,,
P4ZnsH8ZEpxikt0m--xijw,2020-03-08 18:36:22,1.0,,,,,,,,,,,,,,,,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2018-09-10 00:39:14,4.0,,,0.6486,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2020-11-28 19:49:40,1.0,,,,,,,,,,,,,,,,,,,,
8L0sixcpqz9JRhIH2eboIw,2011-12-10 13:13:56,5.0,,,,,,0.7506,,,,,,,,,,,,,,
49XLIHgfBTCKy0pa_1TD4g,2020-08-06 21:08:45,1.0,,,,,,,,,,,,,,,,,,,,
KZQ-c2Mxp45hSVWZF8ua0w,2018-03-23 05:22:13,1.0,,,,,,,,,,,,,,,,,,,,
-x1txWSEsBG38hMHOTTAPg,2020-10-19 15:42:52,1.0,,,,,,,,,,,,,0.09405,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-04-06 22:50:29,3.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-05-10 18:13:16,1.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2020-11-22 01:52:59,2.0,,,,,,,,,,,,,,,,,,,,
HA8Y2i15K2VSmp_ROIf1og,2021-01-10 18:06:31,2.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2021-01-10 23:49:16,3.0,,,,,,,,,,,,,,,,,,,,
KZQ-c2Mxp45hSVWZF8ua0w,2020-03-16 23:34:09,1.0,,,,,,,,,,,,,,,,,,,,
KZQ-c2Mxp45hSVWZF8ua0w,2020-09-30 03:06:25,2.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2019-11-18 00:38:10,3.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-12-17 17:23:43,1.0,,,,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2017-12-01 21:19:40,1.0,,,,-0.4404,,,,,,,,,,,,,,,,
-x1txWSEsBG38hMHOTTAPg,2020-11-12 17:24:03,2.0,,,,,,,,,,,,,,,,,,,0.7438,
49XLIHgfBTCKy0pa_1TD4g,2020-06-30 01:13:06,1.0,,,,,,,,,,,,,,-0.5784,,,,,-0.0772,
rdSV94pef25c-XoYZhTldw,2020-04-16 18:41:44,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-08-02 02:50:37,5.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-01-08 07:25:18,1.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-10-26 00:16:17,1.0,,,,,,,,,,,,,,,,,,,,
4tBN_-XaTQijmRnUg5V0Bw,2020-08-11 23:02:00,1.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2021-01-15 18:11:54,1.0,,,,,,,,,,,,,,,,,,,,
8L0sixcpqz9JRhIH2eboIw,2020-01-18 00:39:56,1.0,,,,,,,,,,,,,,,,,,,,
i2GeAZUceFBR6ERfQl8IwQ,2016-10-07 00:20:31,1.0,,,,-0.1027,,,,,,,,,0.2263,-0.1027,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2015-08-27 22:01:41,3.0,,,,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2020-11-18 19:44:58,2.0,,,,,,-0.3818,,,,,0.4019,,,-0.5095,,,,,,
iLme8rMkqn83C3wGja5JGA,2021-01-18 00:11:46,1.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-01-19 14:56:57,1.0,,,,,,,,,,,,,,-0.6249,-0.6249,,,,,
P4ZnsH8ZEpxikt0m--xijw,2015-03-06 03:24:54,4.0,,,,,,,,,,,,,,,,,,,,
rvztyjCR81GYWlV3ZRrCxQ,2020-09-24 18:43:00,1.0,,,,,,,,,,,,,,,,,,,,
4tBN_-XaTQijmRnUg5V0Bw,2021-01-04 18:31:46,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2019-08-25 00:42:45,5.0,,,,,,,,,,,,,,,,,,,,
g3wO399ntmjTH8ijjYQrbA,2020-10-25 17:11:44,2.0,,,,-0.4404,,,,,,,-0.4404,,,-0.028450000000000003,0.4019,,,,,
iLme8rMkqn83C3wGja5JGA,2021-01-01 20:24:41,1.0,,,,,,,,,,,,,,,,,,,,
i2GeAZUceFBR6ERfQl8IwQ,2020-09-21 19:31:21,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-10-15 01:13:37,2.0,,,,,,,,,,,,,,,,,,,,
g3wO399ntmjTH8ijjYQrbA,2019-04-24 21:51:07,1.0,,,,,,,,,,,,,,,,,,-0.5267,,
rvztyjCR81GYWlV3ZRrCxQ,2020-10-20 19:10:57,1.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2020-04-19 20:35:54,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-08-30 15:43:06,1.0,,,,,,,,,,,,,,,,,,-0.5267,,
KZQ-c2Mxp45hSVWZF8ua0w,2020-07-09 23:32:21,1.0,,,,,,0.4019,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2020-11-16 21:01:50,5.0,,,,,,,,,,,,,,,,,,,,
i2GeAZUceFBR6ERfQl8IwQ,2020-09-27 17:10:03,1.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2020-02-12 01:36:28,1.0,,,,,,,,,,,,,,,,,,,-0.4201,
iLme8rMkqn83C3wGja5JGA,2020-07-02 22:24:57,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-11-17 23:57:54,1.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2018-10-09 18:23:36,1.0,,,,,,,,,,,,,,,,,,,,
VsUJWnDICtd-PNsl5tJb-A,2020-12-16 23:34:47,2.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2019-03-17 16:48:41,2.0,,,,,,,,,,,-0.3612,,,,0.4019,,,,-0.3612,
KZQ-c2Mxp45hSVWZF8ua0w,2020-11-21 02:48:56,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-11-27 16:16:44,2.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-08-07 16:18:32,1.0,,,,,,,,,,,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2019-10-17 21:53:03,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-11-10 01:25:15,1.0,,,,,,,,,,,,,,,-0.5096,,,-0.5267,,
FaPoB5R4J6Rt8Dzr4u-7sg,2018-09-27 16:06:28,3.0,,,,,,,,,,,,,,,,,,,,
mZLubU2cIDX57Vm7ntjQJA,2020-01-12 21:49:45,1.0,,,,,,,,,,,,,,,,,,,,
hP9H_8lgsSFWSXFiABC6Kw,2020-12-13 23:55:55,1.0,,,,,,,,,,,,,,,,,,,,
__a6cve2cpTdOP6uNXhRMw,2020-11-14 01:10:20,1.0,,,,,,,,,,,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2018-10-15 12:22:40,5.0,,,,,,,,,,,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2021-01-17 15:48:01,1.0,,,,,,,,,,-0.2263,,,,,,,,,,
7VKbFmiJ8kxQ_9E5g4cszg,2021-01-03 14:06:30,2.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2018-06-28 04:06:46,1.0,,,,,,,,,,,,,,,,,,,-0.3612,
rvztyjCR81GYWlV3ZRrCxQ,2020-07-13 01:53:01,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-07-12 15:17:57,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-08-13 00:13:27,2.0,,,,,,,,,,,,,,,,,,,,
rdSV94pef25c-XoYZhTldw,2020-06-30 15:51:21,2.0,,,,,,,,,,,,,,,,,,,-0.4404,
rdSV94pef25c-XoYZhTldw,2016-05-26 23:29:43,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2010-07-01 18:41:14,3.0,,,,,,,,,,,,,,,,,,,,
GYcXkE8mXhGRJrKOqzbkEg,2020-03-16 20:34:48,4.0,,,,,,,,,,,,,,,0.4939,,,,,
iLme8rMkqn83C3wGja5JGA,2020-07-11 23:05:57,5.0,,,,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2020-08-17 17:39:53,1.0,,,,-0.6597,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2020-07-21 20:19:58,1.0,,,,,,,,,,,,,,,,,,,,
iLme8rMkqn83C3wGja5JGA,2018-12-05 01:13:50,1.0,,,,,,,,,,,,,,,0.2263,,,,,
FaPoB5R4J6Rt8Dzr4u-7sg,2021-01-24 02:48:17,1.0,,,,,,,,,,,,,-0.7184,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2020-08-23 23:56:44,1.0,,,,,,,,,,,,,,,,,,,,
ttdVEvAbNeJ3j7C3rZcf8w,2015-01-23 02:57:24,1.0,,,,,,,,,,,,,,,,,,,,
ViXB57j0j3NGzg-SKUIY7A,2020-06-28 01:13:10,1.0,,,,,,,,,,,,,,,,,,,,
P4ZnsH8ZEpxikt0m--xijw,2017-09-04 19:49:43,5.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2017-10-02 02:33:06,1.0,,,,,,,,,,,,,,0.6369,,,,,,
s5FJ5KVJZJ-pfv4nGLx7ww,2015-07-16 14:33:11,1.0,,,,,,,,,,,,,,,,,,,,
ReKhEW29PwajvfRE57m8Gg,2012-12-04 04:14:42,5.0,,,,,,,,,,,,,,,,,,,,
vXaumClW2dQx6w3QlDHx4w,2013-08-15 18:49:36,5.0,,,,,,,,,,,,,,,,,,,,
ReKhEW29PwajvfRE57m8Gg,2013-05-07 19:18:06,2.0,,,,,,,,,,,,,,,,,,,,
pmYfHrY9VYwYqcqFJpVtAQ,2017-12-15 23:55:35,4.0,,,,,,,-0.1027,,,,,,,,0.6705,,,,-0.2975,
13ZGi7v9f3KPEAT4_x19zQ,2014-09-09 22:16:30,2.0,,,,,,,,,,,,,,,,,,,,
s5FJ5KVJZJ-pfv4nGLx7ww,2010-10-06 02:34:40,5.0,,,,,,,,,,,,,,,0.6695,,,,,
vXaumClW2dQx6w3QlDHx4w,2016-05-19 08:31:16,1.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2013-10-03 21:04:43,5.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2015-01-18 17:19:40,4.0,,,,,,,,,,,,,,,,,,,,
13ZGi7v9f3KPEAT4_x19zQ,2015-11-18 23:18:08,4.0,,,,,,,,,,,,,,-0.4588,,,,,,
s5FJ5KVJZJ-pfv4nGLx7ww,2014-10-11 13:12:57,4.0,,,,,,,,,,,,,,,,,,,,
wCo5U8QZtYYOwZMqIi0ifA,2018-07-17 07:43:39,1.0,,,,-0.5492999999999999,,,,,,,,,,0.2023,-0.2922,,,,,
GXtRqqm9jmmllVnvTQaLaw,2017-06-17 18:12:19,2.0,,,,,,,,,,,,,,,,,,,,
AtJFEVY58j8UU5KLRsA0UA,2009-10-14 15:36:02,3.0,,,,,,,,,,,,,,,,,,,,
AtJFEVY58j8UU5KLRsA0UA,2016-10-01 00:04:24,4.0,,,,,,,,,,,,,,,,,,,,
JH4o5C4RyivBsExlKIInbw,2016-07-14 23:37:20,5.0,,,,,,,,,,,,,,,0.6808,,,,,
AtJFEVY58j8UU5KLRsA0UA,2015-06-09 01:29:13,2.0,,,,,,,,,,,,,,,,,,,-0.34,
9SW2iaxmN3iTf1LyZMTIIg,2018-08-04 23:23:47,5.0,,,,,,,,,,,,,,,,,,,,
ReKhEW29PwajvfRE57m8Gg,2014-10-27 18:06:47,2.0,,,,,,,,,,,,,,,,,,,-0.3612,
pmYfHrY9VYwYqcqFJpVtAQ,2017-10-11 01:40:44,4.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2015-08-19 14:39:12,2.0,,,,-0.27155,,,,,,,,,,,,,,,,
x2nl27PgW468-yQ59FVmCA,2014-02-06 03:17:45,3.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2013-10-04 19:30:49,4.0,,,,,,,,,,,,,,,,,,,,
AtJFEVY58j8UU5KLRsA0UA,2007-12-13 23:16:34,2.0,,,,,,,,,,,,,,,,,,,,
vXaumClW2dQx6w3QlDHx4w,2016-03-17 23:13:27,5.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2014-12-18 02:31:03,5.0,,,,,,,,,,,,,,,,,,,,
AtJFEVY58j8UU5KLRsA0UA,2010-08-22 18:59:51,5.0,,,,,,,,,,,,,,,0.4019,,,,,
AtJFEVY58j8UU5KLRsA0UA,2017-12-29 22:49:18,1.0,,,,-0.4404,,,,,,,,,,,-0.5563,,,,,
x2nl27PgW468-yQ59FVmCA,2015-05-12 22:31:29,5.0,,,,,,,,,,,,,,,,,,,,
12gVuYjzl5K32wtDG4ZlKw,2015-12-21 05:47:26,1.0,,,,,,,,,,,,,,,,,,,,
ReKhEW29PwajvfRE57m8Gg,2017-04-19 16:35:00,1.0,,,,,,,,,,,,,,,,,,,,
