business_id,date,stars,black,guac,fresh,water,cilantro,ingredient,corn,salsa,cooked,bowl,meal,tortilla,taste,amount,beans,veggie,salty,cheese,portion,taco,meat,lettuce,rice,lunch,sour cream,delicious,chicken,salad,size,scoop,burrito,chips,sauce,steak,stale,food
Yo1paXrrllAtPDPiJKOe3A,2012-05-01 22:34:03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rV9N_cXJz5nKoElHerZLlg,2014-07-29 20:59:25,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,0.6249
Yo1paXrrllAtPDPiJKOe3A,2008-12-14 18:49:53,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2015-05-28 01:16:22,1.0,,,,,,,,,,,,,0.2073,,,,,,,,,,,,,,,,,,,,,,,0.2073
0ZzTBiCF-iAl6KWEhxEuKQ,2015-11-20 19:46:41,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
UL7eM1UyZND39RTkb2z4Hg,2014-12-21 19:53:44,4.0,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,0.10705
AqMLBFurm1kRs-k1PyCTpg,2013-10-29 18:35:16,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1779,,,,,,,,
nQtey73S_1nMwGc3qlyIMw,2010-07-13 23:15:18,4.0,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,
UL7eM1UyZND39RTkb2z4Hg,2015-03-06 22:52:30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
nQtey73S_1nMwGc3qlyIMw,2014-12-20 00:07:25,5.0,,,0.7506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506
1Vda9ozhKBzSS4u7LDrmsA,2017-03-05 13:34:13,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.0258,,,0.7003,,,,,,,,,0.4404
nQtey73S_1nMwGc3qlyIMw,2016-08-04 22:04:15,1.0,,,0.3182,,,,,,,,,,,,,0.3182,,,,,,,,,,,-0.04185,,,,0.3182,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2014-12-21 18:56:35,2.0,,0.3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2010-11-30 09:42:32,2.0,,,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,,,0.5106,,,,,,,
AnQ9_QGN5OzCYt3_o1i0lg,2015-08-20 22:43:57,1.0,,-0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23695,,,-0.1779,-0.4767
LAyf8opR9hwGJ8G5MvxMHw,2013-04-16 15:37:44,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5654
1Vda9ozhKBzSS4u7LDrmsA,2017-08-10 02:57:06,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2018-03-06 01:26:30,3.0,,0.4404,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,
1Vda9ozhKBzSS4u7LDrmsA,2017-10-26 16:41:46,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
AnQ9_QGN5OzCYt3_o1i0lg,2016-03-09 04:53:21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2011-01-11 03:47:46,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,,0.4927
Yo1paXrrllAtPDPiJKOe3A,2010-03-27 18:44:40,4.0,,0.6705,,,,,,0.5719,,0.6369,,,,,,0.3612,,,,,0.5106,,0.6249,,,,,,,,0.4034,,0.3612,,,
rV9N_cXJz5nKoElHerZLlg,2015-01-20 18:51:58,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2014-10-28 20:58:13,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719
0ZzTBiCF-iAl6KWEhxEuKQ,2011-06-01 22:23:22,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2017-03-05 23:45:50,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rV9N_cXJz5nKoElHerZLlg,2016-07-05 19:44:56,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612
nQtey73S_1nMwGc3qlyIMw,2017-03-29 21:08:19,4.0,,,,,,,,,,,,,,,,,-0.1027,,,0.11623333333333331,,,-0.2755,0.6908,,,,,,,,-0.1027,0.6249,0.2814,,
Yo1paXrrllAtPDPiJKOe3A,2013-10-29 02:47:10,1.0,,0.7717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nQtey73S_1nMwGc3qlyIMw,2017-09-22 16:57:33,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4SbOFLH_S7e4tv77nuinCw,2018-08-06 23:37:51,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UL7eM1UyZND39RTkb2z4Hg,2016-01-07 01:37:21,2.0,,,,,,,,,,,,,,,,,,,-0.4404,,,,,,,,,,,0.1531,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2015-06-11 20:04:17,4.0,,,0.3182,,,,,,,,,,,,,,,,0.5106,,,,0.3996666666666666,0.5106,,0.5719,0.3182,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2013-02-01 01:06:27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2015-07-30 18:16:56,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050949999999999995
nQtey73S_1nMwGc3qlyIMw,2017-03-28 21:57:58,3.0,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,0.3182,,,,,,,,,
nQtey73S_1nMwGc3qlyIMw,2015-09-01 18:28:19,1.0,,,,,,,,,,,,,,,,,,,,-0.2023,,,-0.2023,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2013-01-06 00:18:02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9081
nQtey73S_1nMwGc3qlyIMw,2015-09-11 21:06:15,1.0,,,,,,,,,,,,,,,,,,,,,-0.1779,0.0258,,,,,,,,,,0.3612,,,,0.24966666666666668
4SbOFLH_S7e4tv77nuinCw,2013-11-19 18:17:40,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,0.6626000000000001
UL7eM1UyZND39RTkb2z4Hg,2013-05-11 19:42:06,5.0,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,0.6249
i7tb3bqd-JXlhTNiPsNO5g,2015-07-29 16:38:20,4.0,,,,0.7425,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,0.4404
i7tb3bqd-JXlhTNiPsNO5g,2014-08-14 01:26:17,2.0,,,,,,,,,,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
Yo1paXrrllAtPDPiJKOe3A,2008-06-03 04:05:33,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5213,,,,,
4SbOFLH_S7e4tv77nuinCw,2018-04-06 23:18:52,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09949999999999998
LAyf8opR9hwGJ8G5MvxMHw,2013-11-19 02:54:59,2.0,,,0.7579,,,0.7579,,,,0.7579,,,0.7579,,,,,,,0.6369,,,0.3612,,,0.8807,,,,,0.7579,,,,,
nQtey73S_1nMwGc3qlyIMw,2016-01-18 22:17:24,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rV9N_cXJz5nKoElHerZLlg,2012-07-02 00:32:39,3.0,,-0.1779,0.3182,,,,,,,0.2463,,,,,,,,,,,,,,,,,,,,,0.6705,,,0.6369,,
4SbOFLH_S7e4tv77nuinCw,2015-07-08 02:45:37,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Vda9ozhKBzSS4u7LDrmsA,2017-11-09 16:14:08,1.0,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2010-01-19 01:30:49,3.0,,0.2263,0.3182,,,,,,,0.3612,,,,,-0.5423,,,,,,,,,,,,,,,,,,,,,
UL7eM1UyZND39RTkb2z4Hg,2016-07-27 20:27:10,5.0,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,0.6249,,,,,,,0.7755
LAyf8opR9hwGJ8G5MvxMHw,2013-06-26 15:33:50,3.0,0.3612,,0.6124,,0.6124,,,0.4404,,0.4201,,,0.7269,,0.54405,,,,,,,,0.36005,,,,,,,,0.4201,0.8074,,,,
rV9N_cXJz5nKoElHerZLlg,2016-04-24 18:29:35,2.0,,,,,,-0.2732,,,,,,,,,,,,,,,,,,,,,-0.2732,,,,,,,,,-0.3875
LAyf8opR9hwGJ8G5MvxMHw,2009-11-02 18:01:09,4.0,,,,,,,,0.6369,,,,,,,,,,,,,,,0.5719,0.5106,,0.5719,0.5994,0.128,,,0.5106,,,,,
i7tb3bqd-JXlhTNiPsNO5g,2016-03-31 23:00:22,2.0,,,,,,,,,,,-0.4767,,,-0.1027,,,,,,,,,,,-0.1027,,,,,,-0.1027,,,,,0.0516
rV9N_cXJz5nKoElHerZLlg,2015-08-10 01:12:36,4.0,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,0.6249
0ZzTBiCF-iAl6KWEhxEuKQ,2011-02-19 21:47:02,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
LAyf8opR9hwGJ8G5MvxMHw,2013-07-17 20:40:23,1.0,,0.5563,,,,,,,,,,,-0.0695,,,,,,,,,,,,,-0.4585,,,,,-0.5423,0.4588,,,0.4588,
4SbOFLH_S7e4tv77nuinCw,2017-03-30 18:45:26,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,,
4SbOFLH_S7e4tv77nuinCw,2015-01-06 07:12:34,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ZzTBiCF-iAl6KWEhxEuKQ,2016-05-22 15:36:08,1.0,,,,,,,0.1531,,,0.1279,,,,,,,,,,,,,,,,,,,,0.1279,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2018-04-07 21:26:01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2009-03-16 14:24:20,5.0,,,,,,,,,,,,,0.6369,,0.7717,,,,,,,,0.7717,,,,0.3612,,,,0.4531,,,,,
4SbOFLH_S7e4tv77nuinCw,2012-08-19 18:44:38,4.0,,,0.3182,,,0.3182,,,,,,,0.3182,,,,,,,,,,0.3182,,,,,,,,0.3182,,,,,
SJO0OLyzgHe2ekjNQu_Bcg,2017-05-04 17:02:50,1.0,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,-0.1513,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2010-01-21 18:46:59,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,
nQtey73S_1nMwGc3qlyIMw,2015-07-20 01:30:04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2014-01-20 21:53:23,4.0,,,,,,,,,,,,0.4404,,,,,,,,,,,-0.2732,,,,,,,,,0.4404,,,,
AqMLBFurm1kRs-k1PyCTpg,2014-12-21 08:21:25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2263,,,,,0.5106
LAyf8opR9hwGJ8G5MvxMHw,2017-10-06 02:20:21,5.0,,,0.3182,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4SbOFLH_S7e4tv77nuinCw,2015-08-23 22:47:44,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2011-02-22 01:09:34,5.0,,-0.34,,,,,,,,0.57375,,,,,,,,,,,,,0.6369,,,,,,,,0.5574,,,,,
rV9N_cXJz5nKoElHerZLlg,2013-08-19 13:43:38,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2009-06-13 20:00:12,2.0,,,,,,,0.5994,0.15170000000000003,,,,0.3182,0.3182,,,,,,,,,,,,,,,,,,,0.3182,,,,
Yo1paXrrllAtPDPiJKOe3A,2014-01-20 22:30:35,3.0,,,,,,,,,,,,,,,,,,,,0.01755000000000001,,,,,,,,,,,,,,,,0.22917500000000002
nQtey73S_1nMwGc3qlyIMw,2014-07-16 18:14:41,4.0,,,,,,,,,,,,,,0.7906,,,,,,,0.7906,,,,,,,,,,,,,0.6369,,
4SbOFLH_S7e4tv77nuinCw,2012-10-13 22:50:10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2008-05-29 02:02:55,4.0,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2013-07-21 23:13:14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qxjndchgYcR3S6VVOb5f6g,2010-10-17 19:14:15,5.0,,,-0.2023,,,,,,,,,,,,,,,,,,,,,-0.3182,,,,,,,,,,,,-0.09509999999999999
LAyf8opR9hwGJ8G5MvxMHw,2011-06-06 23:18:50,4.0,,,0.6369,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJO0OLyzgHe2ekjNQu_Bcg,2013-09-10 23:52:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
i7tb3bqd-JXlhTNiPsNO5g,2018-05-12 19:44:05,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,0.3612,,,,,
qxjndchgYcR3S6VVOb5f6g,2017-06-20 15:42:18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10416666666666667
0ZzTBiCF-iAl6KWEhxEuKQ,2017-07-18 00:27:39,1.0,,,,,,,,,,,,,,,,,,,,,,,-0.1027,,,,,,,,,,,,,
0ZzTBiCF-iAl6KWEhxEuKQ,2017-06-09 01:42:16,2.0,,,0.6486,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,0.2023,,,,,
0ZzTBiCF-iAl6KWEhxEuKQ,2017-10-14 20:13:58,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808
Yo1paXrrllAtPDPiJKOe3A,2010-12-08 02:37:00,5.0,,,,,,,,,,,,,,,,,,,,,0.3612,,0.4404,,,,,,,,0.36921428571428566,0.0382,,,,
qxjndchgYcR3S6VVOb5f6g,2012-05-06 02:17:29,4.0,,,,,,,,,,,,,0.4927,,,,,,,,,,0.34,,,,,,,,0.4927,,,,,
rV9N_cXJz5nKoElHerZLlg,2013-12-11 04:13:22,5.0,,,,,,,,,,,0.7269,,,,,,,,,,,,,,,,,,,,,0.7269,,,,
rV9N_cXJz5nKoElHerZLlg,2015-07-30 04:02:41,5.0,,,,,,,,,,,,,,,,,,,0.7906,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2008-01-22 05:19:17,2.0,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,-0.25,,-0.4019,,,
Yo1paXrrllAtPDPiJKOe3A,2008-01-08 21:33:35,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2010-06-02 03:16:47,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050949999999999995,0.1779,,,,
4SbOFLH_S7e4tv77nuinCw,2017-06-21 02:03:11,2.0,,,,,,,,,,,0.3612,,,,,,,0.3612,-0.743,,,,,,,,,,,-0.08254999999999998,,,,,,
rV9N_cXJz5nKoElHerZLlg,2014-03-19 11:45:17,2.0,,,,,,,,,,,,,,,,,,,,,,,,-0.8313,,,,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2011-08-08 12:53:32,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719
LAyf8opR9hwGJ8G5MvxMHw,2013-05-15 22:51:44,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47155
AqMLBFurm1kRs-k1PyCTpg,2007-07-23 04:05:39,2.0,,,0.3182,,,0.3182,,,-0.03423333333333334,,,,,,,,,,,,,,,,,,,,,,,,,-0.1027,,
AqMLBFurm1kRs-k1PyCTpg,2017-10-06 02:34:25,2.0,,,,,,,,,,,,,,,,,,,-0.1027,,,,,,,,,,,,,,,,,
rV9N_cXJz5nKoElHerZLlg,2015-01-23 17:18:44,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0191
i7tb3bqd-JXlhTNiPsNO5g,2017-04-12 00:36:43,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2014-11-03 02:33:22,5.0,,,,,,,,,,,,,,,,,,,0.5106,,,,0.1711,,,0.5719,,,,,0.5423,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2014-10-30 01:27:40,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nQtey73S_1nMwGc3qlyIMw,2009-11-10 21:15:43,4.0,,,,,,,,,,,,,,,,,,,,,0.6808,,0.5719,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2008-06-06 19:44:07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,
nQtey73S_1nMwGc3qlyIMw,2011-08-08 12:44:27,4.0,0.3612,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,
rV9N_cXJz5nKoElHerZLlg,2014-11-17 23:10:34,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0572,,,,,
nQtey73S_1nMwGc3qlyIMw,2010-12-01 04:35:13,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2018-09-06 16:50:31,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2014-08-01 16:48:57,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3875,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2014-03-21 20:59:13,3.0,,,0.3182,,,0.3182,0.4576,,,,,,,,,,,,0.5106,,,,,,,,,,0.5106,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2012-05-11 00:24:44,5.0,,,0.3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,,,,,
nQtey73S_1nMwGc3qlyIMw,2018-02-06 04:28:50,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719
4SbOFLH_S7e4tv77nuinCw,2014-10-01 00:51:11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
UL7eM1UyZND39RTkb2z4Hg,2015-10-30 00:23:14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
rV9N_cXJz5nKoElHerZLlg,2016-12-27 01:09:50,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJO0OLyzgHe2ekjNQu_Bcg,2017-09-01 15:58:47,2.0,,,,,,,,,,,,,,,,,,,-0.3818,,,,,,,,,,,,,,,,,
4SbOFLH_S7e4tv77nuinCw,2015-01-10 18:18:47,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6486
0ZzTBiCF-iAl6KWEhxEuKQ,2014-07-04 01:50:13,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qxjndchgYcR3S6VVOb5f6g,2016-02-28 19:41:30,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5369
nQtey73S_1nMwGc3qlyIMw,2014-01-07 01:30:04,4.0,,0.3804,0.3804,,-0.4939,,,,,,,,,,,,,,,,,,-0.4939,,,,0.4404,,,,,,,,,
0ZzTBiCF-iAl6KWEhxEuKQ,2013-04-17 17:54:30,3.0,,,,,,,,,-0.4019,,,-0.6486,,,,,,,,,-0.4019,,,,,,,,,,-0.34,,,,,-0.4019
i7tb3bqd-JXlhTNiPsNO5g,2018-06-11 18:39:35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4SbOFLH_S7e4tv77nuinCw,2014-07-01 23:41:28,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i7tb3bqd-JXlhTNiPsNO5g,2014-08-01 17:15:44,2.0,,0.1119,,,,,,,,,,,0.8074,,,,,,,,,,,,,,,,,,,,,,,
UL7eM1UyZND39RTkb2z4Hg,2011-09-07 00:24:17,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,
nQtey73S_1nMwGc3qlyIMw,2010-01-29 05:57:26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2015-01-23 18:06:35,4.0,,,,,,,,,,,-0.3875,,,,,,,,,,,,,,,,,,,,0.3182,,,,,
LAyf8opR9hwGJ8G5MvxMHw,2014-11-01 11:16:30,1.0,,,0.296,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2263
AqMLBFurm1kRs-k1PyCTpg,2017-05-31 02:36:21,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,
4SbOFLH_S7e4tv77nuinCw,2015-09-28 12:57:55,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369
Yo1paXrrllAtPDPiJKOe3A,2008-02-02 09:56:53,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qxjndchgYcR3S6VVOb5f6g,2018-01-26 19:19:52,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnQ9_QGN5OzCYt3_o1i0lg,2018-08-08 20:19:29,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612
i7tb3bqd-JXlhTNiPsNO5g,2015-03-23 18:26:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296,,,-0.296,0.4404
Yo1paXrrllAtPDPiJKOe3A,2014-12-07 05:11:59,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ZzTBiCF-iAl6KWEhxEuKQ,2017-07-02 22:16:12,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2009-01-12 19:13:10,4.0,,0.71665,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,-0.4767,,,,,0.37929999999999997
nQtey73S_1nMwGc3qlyIMw,2012-02-11 23:37:13,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,0.5323
LAyf8opR9hwGJ8G5MvxMHw,2012-04-13 05:28:34,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2008-10-01 02:23:43,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2015-02-19 20:54:23,4.0,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2007-07-21 04:56:57,3.0,0.3612,,,,,,,,,,,,,,0.3612,,,,0.3182,,,,,,,,,,,,0.56975,,,,,
SJO0OLyzgHe2ekjNQu_Bcg,2015-10-12 17:35:04,1.0,,,,,,,,,,,,,,0.296,,,,,,0.296,0.296,,,,,,,,,,,,,,,-0.3818
LAyf8opR9hwGJ8G5MvxMHw,2017-11-11 01:16:45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6697,,,,0.2023
i7tb3bqd-JXlhTNiPsNO5g,2018-06-24 02:59:18,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4SbOFLH_S7e4tv77nuinCw,2018-01-25 17:20:12,1.0,,,,,,,,,,,,,,,,,,,,,,,,-0.5106,,,,,,,,,,,,
1Vda9ozhKBzSS4u7LDrmsA,2017-02-26 00:25:27,2.0,,,,,,,,,,,,,0.4404,,,,,,,,-0.1027,,,,,,,,,,,,,,,0.4404
Yo1paXrrllAtPDPiJKOe3A,2008-02-07 18:39:59,4.0,,0.5106,0.3182,,,,,0.4404,,,,,,,,,,,,,0.4404,,,,,,,,,,0.5106,,,,,0.5106
4SbOFLH_S7e4tv77nuinCw,2011-05-06 15:23:26,5.0,,0.5994,0.7351,,,,,,,,,,,,,,,,,,,,,,,0.8518,,,,,,,,,,0.8316
Yo1paXrrllAtPDPiJKOe3A,2010-09-10 03:29:15,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,0.6369,,,,,
nQtey73S_1nMwGc3qlyIMw,2011-03-29 13:41:19,4.0,,,0.6705,,,,,,,0.4588,,,0.5106,,,,,,,,,,,,,,,0.4588,,,0.4588,,,,,0.6705
SJO0OLyzgHe2ekjNQu_Bcg,2014-03-20 02:43:12,2.0,,,,,,,,,,,,,0.3612,,,,,,,,0.3612,,,,,0.5719,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2011-06-04 12:55:05,4.0,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,0.5654,,,,,
1Vda9ozhKBzSS4u7LDrmsA,2017-04-02 20:02:21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ZzTBiCF-iAl6KWEhxEuKQ,2010-06-03 02:24:51,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3612,,,,,
nQtey73S_1nMwGc3qlyIMw,2018-10-03 17:00:38,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AqMLBFurm1kRs-k1PyCTpg,2013-01-12 03:50:14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08884999999999998,,,,,
nQtey73S_1nMwGc3qlyIMw,2015-08-24 05:52:56,1.0,,,,,,,,,,,0.3612,0.09273333333333333,,,,,,,,0.3612,0.5267,,,,,,,,,,,,,0.11353333333333336,,-0.3459
4SbOFLH_S7e4tv77nuinCw,2017-08-13 03:24:28,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo1paXrrllAtPDPiJKOe3A,2012-10-22 16:04:51,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765
qxjndchgYcR3S6VVOb5f6g,2017-10-31 17:22:14,3.0,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,0.4404
